MOB,ID,customer_id,Var9,Var1,Var4,Var5,Var6,Var7,Var15,Var16,Var23,Var24,Var29,Var30,Var3,Var11,Var12,Var14,target,Var27,Var28,income,loan_desc,Var8_q,Var25_q,Var26_q,Var20_1,Var21_1,Var22_1,Var17_1,working_months_1,ii_ratio,idi_ratio
155,11038057,32712755,4200,1,0,4,1,0,1,1,1,0,0,0,1.0,5,8.0,1,0.0,0,0,0,5,10.0,0.0,10.0,0,0,0,0,4,1,1
155,11038058,32675415,6120,1,5,4,1,4,0,0,4,0,0,0,1.0,5,8.0,0,0.0,0,0,1,2,4.0,6.0,6.0,0,1,1,1,3,8,6
155,11038059,32647650,6360,2,2,2,1,3,0,1,3,0,1,0,1.0,5,5.0,0,0.0,0,0,4,3,10.0,4.0,6.0,0,0,1,6,3,3,9
155,11038060,32822824,6000,1,0,1,1,2,0,0,3,0,0,0,2.0,4,8.0,0,0.0,0,0,1,5,10.0,2.0,4.0,1,2,2,1,9,5,3
155,11038063,32477034,3720,1,2,5,1,1,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,0,3,10.0,1.0,2.0,0,0,0,0,1,4,3
155,11038064,32395701,6360,1,4,3,1,4,0,0,0,0,0,0,1.0,5,8.0,0,1.0,0,0,2,2,1.0,10.0,10.0,0,0,0,1,2,7,5
155,11038067,32832544,6600,2,3,4,1,2,2,2,0,0,0,0,1.0,5,5.0,0,0.0,0,0,5,4,10.0,4.0,2.0,0,0,0,4,2,1,5
155,11038069,32843082,5400,1,2,4,1,2,1,1,0,0,0,0,1.0,5,8.0,1,0.0,0,0,1,3,10.0,0.0,3.0,0,0,0,2,5,5,6
155,11038070,32720024,4920,2,4,8,1,0,0,0,0,0,0,0,2.0,5,5.0,4,0.0,0,0,3,1,1.0,5.0,1.0,0,0,0,3,9,1,7
155,11038071,32748735,5760,4,3,7,1,0,0,0,6,0,0,0,1.0,5,5.0,3,0.0,0,0,4,1,0.0,2.0,1.0,1,1,2,3,2,0,2
155,11038072,32526710,5280,1,3,2,1,3,0,0,1,0,0,0,1.0,5,8.0,0,0.0,0,0,1,3,10.0,9.0,0.0,0,0,0,9,1,7,0
155,11038073,32650823,3360,1,4,8,3,5,0,0,2,0,1,0,1.0,1,8.0,0,0.0,0,0,0,2,1.0,4.0,2.0,0,0,1,0,0,9,8
155,11038074,32735878,5520,1,4,4,1,4,2,2,0,0,0,0,1.0,6,8.0,3,0.0,0,0,1,1,3.0,0.0,10.0,0,0,0,1,8,7,6
155,11038076,32885536,4080,1,6,8,1,2,0,0,0,0,0,0,1.0,4,8.0,0,0.0,0,0,0,2,5.0,3.0,6.0,0,0,0,0,5,7,6
155,11038077,32859136,3720,1,5,8,1,1,0,0,5,0,0,0,1.0,5,8.0,0,0.0,0,0,0,1,4.0,0.0,3.0,1,2,2,1,9,6,6
155,11038078,32633226,8640,1,5,2,1,6,0,0,0,0,0,0,1.0,5,8.0,1,0.0,0,0,3,1,4.0,10.0,10.0,0,0,0,4,8,7,7
155,11038079,32368834,6360,1,5,4,3,8,0,0,0,0,0,0,1.0,5,8.0,1,0.0,0,0,2,1,2.0,0.0,5.0,0,0,0,3,3,9,9
155,11038081,32700298,3600,1,0,4,3,2,1,1,3,0,1,0,1.0,5,8.0,1,1.0,0,0,0,5,10.0,0.0,2.0,1,1,1,9,2,8,0
155,11038082,32395880,5280,2,0,0,1,0,1,1,1,0,0,0,1.0,6,5.0,1,0.0,0,0,3,5,10.0,3.0,0.0,1,1,1,2,9,0,1
155,11038083,32706736,7200,1,4,3,1,4,0,0,2,0,0,0,1.0,5,8.0,0,0.0,0,0,2,1,4.0,0.0,7.0,0,1,1,4,0,6,7
155,11038084,32704906,4440,1,2,3,1,2,1,3,1,0,0,0,1.0,5,8.0,3,0.0,0,0,0,3,10.0,10.0,10.0,0,0,0,1,6,6,7
155,11038085,32675889,6240,1,5,4,1,4,0,0,1,0,0,0,1.0,5,8.0,0,0.0,0,0,2,1,2.0,7.0,5.0,0,1,1,2,7,7,6
155,11038086,32605901,5640,1,0,1,1,0,3,3,2,0,0,0,1.0,3,8.0,3,0.0,0,0,1,5,10.0,10.0,10.0,1,1,1,1,5,2,1
155,11038087,32625257,6120,1,5,4,1,4,1,1,0,0,0,0,1.0,4,8.0,4,0.0,0,0,1,2,2.0,10.0,10.0,0,0,0,2,9,6,6
155,11038088,32692584,5400,1,4,4,1,3,0,1,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,1,0.0,4.0,4.0,0,0,0,2,8,7,6
155,11038089,32577157,5280,2,2,5,1,1,0,0,3,0,0,0,1.0,6,1.0,3,0.0,0,0,4,3,10.0,0.0,2.0,0,1,1,2,7,1,4
155,11038090,32448991,5640,1,1,2,3,6,2,2,0,0,0,0,2.0,4,8.0,2,0.0,0,0,1,5,10.0,0.0,3.0,0,0,0,2,3,8,8
155,11038092,32693555,5760,1,1,1,1,2,1,2,2,0,0,0,1.0,1,8.0,3,0.0,0,0,1,5,10.0,4.0,4.0,1,1,1,3,5,5,6
155,11038093,32567318,9600,1,3,2,3,8,0,0,0,0,2,0,1.0,5,8.0,4,0.0,0,0,4,1,0.0,10.0,10.0,0,0,0,3,9,8,8
155,11038094,32610910,5400,1,3,8,1,0,2,2,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,1,1.0,2.0,1.0,0,0,0,1,6,1,1
155,11038095,32749344,4320,1,4,4,3,8,1,1,1,0,0,0,1.0,6,8.0,4,0.0,0,0,0,2,1.0,0.0,3.0,0,1,1,0,3,9,8
155,11038097,32754538,5280,1,4,8,1,0,2,2,5,0,0,0,1.0,4,8.0,0,0.0,0,0,1,2,0.0,10.0,10.0,0,0,2,1,7,2,1
155,11038098,32412440,5400,1,0,1,1,2,0,0,2,0,2,0,1.0,5,8.0,2,0.0,0,0,1,5,10.0,10.0,10.0,0,1,1,1,6,5,4
155,11038099,32498762,5160,1,4,6,1,1,1,1,3,0,0,0,2.0,4,8.0,1,0.0,0,0,1,1,0.0,3.0,1.0,0,0,1,0,4,4,3
155,11038100,32599112,0,1,5,4,1,3,0,0,3,0,0,0,2.0,7,8.0,0,0.0,0,0,0,2,2.0,5.0,10.0,1,1,1,2,0,9,0
155,11038101,32585406,5640,2,2,4,1,1,0,0,3,0,0,0,1.0,4,5.0,2,0.0,0,0,3,3,10.0,0.0,5.0,0,1,1,1,0,1,2
155,11038103,32458825,6360,1,2,2,1,3,0,0,1,0,0,0,2.0,6,8.0,2,0.0,0,0,2,3,10.0,3.0,3.0,0,0,1,3,5,6,6
155,11038104,32888690,4080,1,4,5,1,2,2,2,1,0,0,0,1.0,4,8.0,3,0.0,0,0,0,3,10.0,2.0,4.0,0,1,1,0,4,7,6
155,11038105,32799052,6000,1,1,2,3,5,1,2,0,0,0,0,1.0,6,8.0,2,0.0,0,0,1,5,10.0,6.0,0.0,0,0,0,0,1,8,6
155,11038107,32769587,3600,1,4,9,1,0,0,2,3,0,0,0,2.0,5,8.0,0,0.0,0,0,0,1,4.0,10.0,10.0,1,2,2,0,0,3,1
155,11038108,32739536,3600,2,4,8,1,0,2,2,0,0,1,0,2.0,5,4.0,3,0.0,0,0,3,1,0.0,2.0,1.0,0,0,0,3,0,0,9
155,11038109,32382812,0,3,0,2,1,0,0,0,4,0,0,0,1.0,7,5.0,1,1.0,0,0,0,5,10.0,3.0,1.0,1,2,2,3,0,5,0
155,11038110,32695910,3240,1,3,7,1,1,0,0,2,0,0,0,2.0,5,8.0,2,0.0,0,0,0,3,10.0,0.0,10.0,0,0,0,0,4,6,5
155,11038111,32519913,6720,1,0,2,1,0,1,1,3,0,0,0,2.0,5,8.0,1,0.0,0,0,2,5,10.0,2.0,2.0,0,0,0,1,8,1,0
155,11038112,32667629,4320,1,5,9,1,0,0,0,1,0,1,0,2.0,6,8.0,4,0.0,0,0,0,1,2.0,10.0,10.0,1,1,1,0,1,0,0
154,11038113,32781263,6840,3,4,8,1,0,3,3,1,0,0,0,2.0,4,5.0,0,0.0,0,0,5,2,4.0,1.0,4.0,0,0,0,4,6,0,1
154,11038115,32466607,6120,1,4,5,1,3,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,1,3.0,10.0,10.0,0,0,0,2,9,5,4
154,11038116,32610997,5880,1,4,4,1,4,0,0,4,0,1,0,2.0,5,8.0,0,0.0,0,0,1,1,0.0,10.0,10.0,0,2,2,0,5,7,5
154,11038117,32366844,3720,2,0,4,3,1,0,0,0,0,0,0,2.0,5,5.0,0,0.0,0,0,4,5,10.0,3.0,10.0,0,0,0,6,6,1,0
154,11038118,32636261,4800,1,4,9,1,0,1,1,1,0,0,0,2.0,6,8.0,0,0.0,0,0,0,1,2.0,0.0,1.0,1,1,1,0,8,0,0
154,11038119,32493827,5280,1,4,4,1,3,0,0,4,0,0,0,1.0,5,8.0,0,0.0,0,0,1,2,0.0,10.0,10.0,0,1,2,1,5,7,6
154,11038121,32471754,8160,1,4,3,1,5,1,1,3,0,1,0,1.0,6,8.0,1,0.0,0,0,3,2,1.0,7.0,5.0,1,1,2,2,4,7,4
154,11038122,32872488,4920,2,4,9,1,0,0,0,2,0,0,0,1.0,3,5.0,0,0.0,0,1,3,1,2.0,10.0,1.0,0,0,1,3,1,0,5
154,11038123,32385973,9720,1,4,2,6,9,0,0,1,0,0,0,2.0,5,8.0,0,0.0,0,0,4,2,0.0,5.0,8.0,0,0,1,2,7,9,9
154,11038124,32452037,4920,1,3,4,1,2,1,1,0,0,0,0,1.0,5,8.0,3,0.0,0,0,1,3,10.0,10.0,10.0,0,0,0,1,9,6,5
154,11038126,32416166,5040,1,4,4,1,3,1,1,2,0,0,0,1.0,4,8.0,3,0.0,0,0,1,3,10.0,4.0,5.0,1,1,1,0,2,7,5
154,11038127,32396465,3960,1,3,5,1,2,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,0,1,2.0,10.0,10.0,0,0,0,0,0,7,4
154,11038129,32500542,5520,3,4,9,1,0,0,0,1,0,0,0,2.0,5,5.0,1,0.0,0,1,3,2,4.0,1.0,1.0,0,1,1,4,7,0,4
154,11038130,32641632,4800,1,3,6,1,1,1,1,1,0,2,0,1.0,5,8.0,0,1.0,0,1,0,4,10.0,2.0,2.0,1,1,1,2,2,4,5
154,11038131,32404737,4800,1,3,2,3,8,0,0,1,0,0,0,1.0,5,8.0,0,0.0,0,0,0,3,10.0,1.0,7.0,0,0,1,0,0,9,9
154,11038132,32614083,6000,1,4,3,3,8,0,0,0,0,1,0,1.0,4,8.0,0,0.0,0,1,1,1,1.0,10.0,10.0,0,0,0,2,7,9,9
154,11038133,32708448,7680,1,6,5,1,4,1,1,6,0,0,0,2.0,2,8.0,3,0.0,0,0,3,2,4.0,4.0,10.0,0,2,3,4,3,5,6
154,11038134,32363319,5760,1,4,7,1,1,0,0,5,0,0,0,1.0,5,8.0,3,0.0,0,0,1,1,0.0,2.0,10.0,0,0,2,3,1,3,3
154,11038135,32755420,4200,1,2,4,1,1,0,0,1,0,0,0,1.0,5,8.0,2,0.0,0,0,0,2,0.0,10.0,10.0,0,1,1,1,3,5,5
154,11038136,32504806,7680,1,3,3,1,3,0,0,1,0,0,0,1.0,5,8.0,1,0.0,0,0,3,3,10.0,6.0,4.0,0,0,1,1,7,4,2
154,11038138,32509819,8760,1,5,4,1,4,1,1,0,0,0,0,1.0,5,8.0,2,0.0,0,0,3,1,1.0,4.0,7.0,0,0,0,5,3,5,5
154,11038140,32392119,9000,1,5,8,1,1,0,0,2,0,1,0,2.0,5,8.0,0,0.0,0,0,4,2,1.0,0.0,3.0,0,1,1,5,9,1,1
154,11038141,32652046,5520,1,3,4,1,2,1,1,0,0,1,0,1.0,5,8.0,1,0.0,0,0,1,3,10.0,4.0,5.0,0,0,0,1,9,5,4
154,11038142,32506968,7680,1,5,7,1,2,1,1,1,0,0,0,1.0,5,8.0,2,0.0,0,0,3,1,5.0,7.0,2.0,1,1,1,2,9,3,1
154,11038146,32445045,5280,3,4,3,1,4,2,2,4,0,0,0,1.0,5,4.0,1,0.0,0,0,6,3,10.0,10.0,10.0,1,2,2,7,3,2,0
154,11038147,32468058,7800,1,3,2,6,9,0,2,2,0,0,0,1.0,5,8.0,0,0.0,0,0,3,3,10.0,10.0,10.0,1,1,1,4,1,9,9
154,11038148,32396671,3960,1,4,9,1,0,3,3,0,0,0,0,1.0,5,8.0,3,0.0,0,0,0,2,0.0,0.0,2.0,0,0,0,1,1,2,2
154,11038152,32621482,6360,1,3,3,1,3,2,2,1,0,0,0,2.0,4,8.0,1,0.0,0,0,2,1,2.0,10.0,10.0,1,1,1,0,5,5,3
154,11038154,32652727,4200,1,4,6,1,1,0,0,0,0,0,0,1.0,5,8.0,1,0.0,0,0,0,1,0.0,10.0,10.0,0,0,0,1,9,5,5
154,11038155,32646926,3720,2,3,4,1,2,0,0,6,0,0,0,1.0,5,5.0,1,0.0,0,0,3,1,0.0,7.0,5.0,2,2,2,4,2,3,0
154,11038156,32684833,3720,2,3,7,1,0,1,1,4,0,0,0,1.0,5,4.0,2,0.0,0,0,3,1,0.0,3.0,2.0,0,2,2,5,7,0,0
154,11038157,32581357,3480,2,3,7,3,5,1,1,2,0,0,0,2.0,5,5.0,1,0.0,0,0,2,3,10.0,0.0,3.0,1,1,1,4,3,7,0
154,11038159,32691087,3840,1,3,7,3,5,0,0,1,0,0,0,2.0,5,8.0,0,0.0,0,0,0,3,10.0,0.0,2.0,1,1,1,0,0,8,7
154,11038161,32640111,3840,4,4,7,1,1,5,5,1,0,0,0,1.0,5,5.0,1,0.0,0,0,2,3,10.0,5.0,1.0,0,0,1,2,9,2,8
154,11038162,32517084,3360,1,0,2,6,8,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,0,5,10.0,0.0,2.0,0,0,0,0,6,9,9
154,11038163,32889801,6000,1,4,4,1,4,1,1,1,0,0,0,2.0,4,8.0,1,0.0,0,0,1,2,3.0,0.0,6.0,0,0,1,1,8,7,5
154,11038165,32455175,5760,1,5,9,1,0,1,1,1,0,0,0,1.0,5,8.0,4,0.0,0,0,1,1,4.0,6.0,1.0,1,1,1,3,6,1,2
154,11038167,32796436,4200,2,6,8,1,2,4,4,1,0,0,0,1.0,5,5.0,0,0.0,0,0,2,1,5.0,10.0,10.0,0,1,1,4,0,3,0
154,11038168,32736255,5280,1,4,4,1,3,0,0,3,0,0,0,1.0,5,8.0,0,0.0,0,0,1,2,0.0,3.0,10.0,2,2,2,1,5,7,6
154,11038169,32371891,7440,1,0,0,1,2,0,2,3,0,0,0,2.0,5,8.0,0,0.0,0,0,3,5,10.0,3.0,10.0,1,1,1,1,1,3,2
154,11038170,32521489,4920,1,2,6,1,0,0,0,1,0,0,0,2.0,5,8.0,1,0.0,0,0,1,3,10.0,10.0,10.0,0,0,0,0,6,3,1
154,11038171,32817453,5400,1,3,4,1,2,2,4,1,0,1,0,2.0,4,8.0,0,0.0,0,0,1,1,0.0,10.0,10.0,0,1,1,1,0,5,4
154,11038172,32407160,4080,2,5,9,1,0,0,0,4,0,0,0,2.0,5,5.0,0,0.0,0,0,2,1,4.0,5.0,10.0,0,0,0,1,1,0,2
154,11038173,32567129,3480,1,3,7,1,1,1,1,3,0,1,0,1.0,5,8.0,1,0.0,0,0,0,1,0.0,2.0,3.0,1,2,2,0,3,5,5
154,11038174,32818006,4320,1,3,8,1,0,4,4,2,0,0,0,2.0,6,8.0,1,0.0,1,1,0,3,10.0,2.0,2.0,1,1,1,0,8,2,1
154,11038177,32889047,4080,4,5,7,1,1,1,1,1,0,0,0,2.0,5,5.0,1,0.0,0,0,2,2,2.0,2.0,2.0,1,1,1,2,6,2,7
154,11038178,32854769,4200,1,1,4,1,0,1,2,3,0,1,0,2.0,5,8.0,3,0.0,0,0,0,5,10.0,2.0,2.0,0,0,2,1,2,2,2
154,11038179,32662695,8040,1,3,8,1,0,0,0,1,0,0,0,1.0,5,8.0,0,0.0,0,0,3,2,0.0,3.0,0.0,0,0,0,4,1,0,0
154,11038180,32488979,6600,1,3,5,3,6,1,1,1,0,0,0,1.0,5,8.0,3,0.0,0,0,2,2,0.0,4.0,4.0,0,1,1,1,5,8,7
154,11038182,32712037,0,3,5,9,1,0,1,1,0,0,0,0,2.0,7,6.0,2,0.0,0,0,0,1,1.0,1.0,1.0,0,0,0,4,0,1,0
154,11038184,32789584,4800,1,3,9,1,0,1,1,2,0,0,0,1.0,5,8.0,1,0.0,0,0,0,3,10.0,4.0,10.0,0,0,0,0,4,1,1
154,11038185,32735986,6840,1,4,4,1,4,1,1,2,0,0,0,1.0,5,8.0,3,0.0,0,0,2,1,2.0,10.0,10.0,1,1,1,3,9,6,6
154,11038186,32381715,8520,2,3,9,1,0,2,2,0,0,0,0,1.0,5,5.0,0,0.0,0,0,5,1,0.0,1.0,0.0,0,0,0,4,7,0,0
154,11038187,32756983,7680,1,3,3,1,4,4,4,1,0,0,0,2.0,5,8.0,3,0.0,0,0,3,1,1.0,10.0,10.0,0,0,1,2,7,5,3
154,11038189,32397401,6360,1,3,4,3,7,0,2,1,0,0,0,1.0,1,8.0,0,0.0,0,0,2,3,10.0,5.0,4.0,1,1,1,3,2,8,8
154,11038190,32846704,8280,1,2,1,1,5,4,4,0,0,0,0,1.0,5,8.0,2,0.0,0,0,3,3,10.0,4.0,9.0,0,0,0,4,4,7,6
154,11038191,32530412,5520,1,2,6,1,0,0,0,1,0,0,0,1.0,5,8.0,3,0.0,0,0,1,3,10.0,3.0,10.0,0,1,1,0,5,2,1
154,11038192,32742512,5880,1,4,4,1,4,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,2,3.0,10.0,10.0,0,0,0,3,7,7,7
154,11038193,32581390,3600,1,5,9,1,0,1,3,3,0,0,0,1.0,5,8.0,4,0.0,0,0,0,2,5.0,0.0,1.0,0,1,1,0,3,2,1
154,11038194,32370002,5040,1,3,6,1,1,0,0,3,0,0,0,2.0,5,8.0,1,0.0,0,0,1,3,10.0,5.0,4.0,0,0,1,0,5,3,2
154,11038195,32488341,4440,2,2,4,3,6,0,0,3,0,0,0,1.0,5,5.0,1,0.0,0,0,2,3,10.0,10.0,10.0,0,0,0,2,7,8,8
154,11038196,32385620,6240,2,3,2,1,4,0,0,0,0,0,0,1.0,6,5.0,0,0.0,0,0,6,4,10.0,10.0,10.0,0,0,0,5,3,3,8
154,11038200,32453859,4200,1,5,9,1,0,1,1,0,0,0,0,1.0,5,8.0,2,0.0,0,0,0,2,2.0,0.0,1.0,0,0,0,0,3,2,1
154,11038201,32566558,4440,1,4,8,1,0,1,1,0,0,2,0,2.0,5,8.0,1,0.0,0,0,0,2,2.0,0.0,3.0,0,0,0,1,6,3,3
154,11038202,32418514,5400,1,0,0,3,8,0,1,1,0,1,0,1.0,5,8.0,1,0.0,0,0,1,5,10.0,10.0,10.0,0,0,0,1,0,9,8
154,11038203,32660625,5760,1,1,1,1,2,1,1,2,0,0,0,1.0,5,8.0,2,0.0,0,0,1,5,10.0,6.0,4.0,1,1,1,2,4,5,5
154,11038204,32393256,4920,1,5,4,1,4,2,2,1,0,0,0,2.0,5,8.0,1,0.0,0,0,1,1,0.0,10.0,10.0,0,1,1,1,7,8,7
154,11038205,32427144,4680,1,1,2,1,1,1,1,8,0,2,0,2.0,5,8.0,1,0.0,0,0,0,5,10.0,1.0,2.0,0,3,3,0,1,4,2
154,11038207,32502596,10080,1,2,2,1,3,1,1,0,0,0,0,2.0,5,8.0,1,0.0,0,0,4,3,10.0,0.0,7.0,0,0,0,6,1,3,3
154,11038209,32881994,6240,1,0,0,3,8,1,1,1,0,0,0,1.0,4,8.0,1,0.0,0,0,2,5,10.0,4.0,4.0,0,0,0,1,4,9,8
154,11038210,32791470,6480,1,2,4,3,6,0,0,0,0,0,0,2.0,5,8.0,1,0.0,0,0,2,3,10.0,0.0,3.0,0,0,0,1,8,8,7
154,11038212,32754025,4560,3,2,2,1,3,0,0,2,0,0,0,1.0,5,1.0,0,0.0,0,0,5,3,10.0,10.0,10.0,0,0,1,4,3,2,9
154,11038214,32754332,6360,1,4,6,1,2,1,1,3,0,0,0,1.0,4,8.0,4,0.0,0,0,2,2,0.0,6.0,10.0,0,0,1,1,7,4,2
154,11038215,32477732,4080,1,4,4,3,7,5,6,1,0,0,0,2.0,2,8.0,3,0.0,0,0,0,2,3.0,2.0,3.0,0,0,1,0,1,9,8
154,11038216,32418264,5880,2,6,6,1,3,1,3,0,0,0,0,2.0,5,5.0,4,0.0,0,0,4,1,4.0,0.0,7.0,0,0,0,5,5,3,8
154,11038217,32437923,8640,1,3,3,1,3,0,0,1,0,1,0,2.0,1,8.0,2,0.0,0,0,3,3,10.0,3.0,4.0,0,0,1,1,8,3,1
154,11038218,32527524,4080,1,4,7,1,1,0,0,3,0,1,0,2.0,4,8.0,1,0.0,0,0,0,3,10.0,2.0,10.0,0,0,2,0,5,4,3
154,11038219,32744590,5760,1,4,4,1,3,1,1,1,0,0,0,1.0,5,8.0,4,0.0,0,0,1,3,10.0,4.0,4.0,1,1,1,1,9,7,5
154,11038220,32641029,5160,1,0,0,1,1,3,3,5,0,0,0,2.0,5,8.0,3,0.0,0,0,1,5,10.0,1.0,2.0,1,1,2,1,3,4,3
154,11038221,32772296,4800,1,6,7,3,7,0,0,1,0,2,0,1.0,5,8.0,0,0.0,0,0,0,2,5.0,1.0,7.0,0,1,1,0,5,9,8
154,11038222,32812670,3840,1,3,7,1,1,1,3,2,0,0,0,1.0,5,8.0,1,0.0,0,0,0,3,10.0,10.0,10.0,1,1,1,0,2,4,4
154,11038223,32624020,5640,1,4,4,1,3,1,1,2,0,0,0,1.0,5,8.0,0,0.0,0,0,1,1,0.0,7.0,10.0,1,1,1,2,4,6,6
154,11038226,32397590,7320,1,4,4,6,9,0,0,2,0,0,0,1.0,5,8.0,0,0.0,0,0,2,1,0.0,1.0,10.0,0,0,1,1,7,9,9
154,11038227,32471651,5160,1,5,4,1,4,1,1,0,0,0,0,2.0,5,8.0,2,0.0,0,0,1,1,1.0,6.0,4.0,0,0,0,0,2,8,5
154,11038228,32365767,0,1,5,6,1,2,0,0,2,0,0,0,1.0,7,8.0,2,0.0,0,0,0,1,1.0,0.0,10.0,0,0,1,3,0,9,0
154,11038229,32610113,4560,1,2,4,1,1,0,0,7,0,0,0,1.0,5,8.0,0,0.0,0,0,0,4,10.0,3.0,3.0,0,1,3,1,6,4,4
154,11038230,32668665,7200,1,4,8,1,0,0,0,0,0,0,0,1.0,6,8.0,0,0.0,0,0,2,4,10.0,6.0,1.0,0,0,0,3,1,1,1
154,11038234,32368416,2400,1,5,9,1,0,2,2,1,0,0,0,1.0,5,8.0,0,0.0,0,0,0,1,1.0,0.0,1.0,0,0,0,0,9,4,4
154,11038235,32750010,8160,3,5,8,1,1,0,0,2,0,2,0,2.0,5,1.0,0,0.0,0,0,6,2,4.0,4.0,1.0,0,1,1,7,6,0,4
154,11038237,32704816,3960,1,2,7,1,0,1,1,1,0,0,0,2.0,5,8.0,3,0.0,0,0,0,1,0.0,10.0,10.0,0,1,1,0,5,3,2
154,11038238,32492668,6120,1,5,7,3,6,1,1,2,0,0,0,1.0,6,8.0,1,0.0,0,0,1,1,5.0,8.0,0.0,0,0,1,2,8,8,8
154,11038241,32459837,5400,1,3,2,1,4,0,0,2,0,1,0,2.0,5,8.0,2,0.0,0,0,1,3,10.0,3.0,10.0,1,1,1,0,9,8,5
154,11038242,32703542,9120,2,0,4,1,0,2,3,2,0,0,0,1.0,6,5.0,4,0.0,0,0,6,5,10.0,10.0,10.0,0,1,1,8,9,0,2
154,11038244,32846966,4440,1,2,8,1,0,0,0,3,0,0,0,2.0,5,8.0,1,0.0,0,0,0,4,10.0,3.0,0.0,1,2,2,0,7,1,0
154,11038247,32671164,6240,1,2,4,1,0,1,1,3,0,0,0,1.0,5,8.0,3,0.0,0,0,2,3,10.0,10.0,10.0,1,1,1,2,5,1,1
154,11038248,32656512,3120,2,1,2,1,0,0,0,0,0,0,0,1.0,5,4.0,4,0.0,0,0,4,5,10.0,10.0,10.0,0,0,0,2,7,0,9
154,11038249,32461920,7320,1,0,2,1,1,1,1,3,0,0,0,1.0,6,8.0,3,0.0,0,0,2,5,10.0,4.0,2.0,0,2,2,4,5,1,1
154,11038250,32459717,6360,1,3,2,1,4,1,1,5,0,0,0,1.0,5,8.0,0,0.0,0,1,2,3,10.0,4.0,10.0,2,2,2,3,7,7,7
154,11038251,32494391,5280,1,3,8,1,0,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,3,10.0,10.0,10.0,0,0,0,2,3,1,1
154,11038252,32427805,4320,1,0,1,3,7,0,0,2,0,0,0,1.0,3,8.0,0,0.0,0,0,0,5,10.0,0.0,4.0,0,0,1,0,3,9,8
154,11038253,32815854,6360,1,3,4,3,8,0,0,2,0,0,0,2.0,4,8.0,0,0.0,0,0,2,2,0.0,5.0,10.0,1,1,1,2,1,9,8
154,11038254,32689871,9480,2,3,3,1,3,0,0,3,1,0,0,1.0,5,5.0,0,0.0,0,0,6,3,10.0,9.0,0.0,0,1,1,6,0,1,3
154,11038256,32440068,5040,2,2,3,1,2,1,1,6,0,0,0,2.0,5,5.0,3,0.0,0,0,4,3,10.0,5.0,1.0,0,0,1,2,3,2,6
154,11038257,32775964,3960,1,4,6,1,1,3,3,0,0,0,0,1.0,5,8.0,2,0.0,0,0,0,3,10.0,0.0,5.0,0,0,0,1,4,6,7
154,11038258,32879103,5400,2,5,8,1,1,2,2,2,0,0,0,2.0,5,5.0,3,0.0,0,0,4,2,3.0,0.0,10.0,1,1,1,3,7,1,6
154,11038259,32811868,5880,2,5,6,3,8,0,0,0,0,0,0,1.0,4,5.0,0,0.0,0,0,4,2,2.0,0.0,5.0,0,0,0,6,7,8,9
154,11038260,32440326,4800,1,4,7,1,1,1,2,1,0,0,0,2.0,6,8.0,2,0.0,0,0,0,1,3.0,10.0,10.0,0,0,0,0,9,5,3
154,11038261,32456508,6720,1,1,2,1,1,0,2,2,0,0,0,1.0,6,8.0,0,0.0,0,0,2,5,10.0,5.0,1.0,0,0,1,1,7,2,1
154,11038262,32397938,6480,1,2,7,1,0,0,0,3,0,0,0,2.0,4,8.0,2,0.0,0,0,2,3,10.0,2.0,1.0,2,2,2,2,4,1,1
154,11038263,32577001,6720,1,5,3,1,5,0,0,3,0,0,0,1.0,5,8.0,0,0.0,0,0,2,1,2.0,0.0,7.0,1,1,2,3,0,7,7
154,11038265,32719299,5880,1,5,4,3,8,0,0,0,0,0,0,1.0,5,8.0,0,0.0,0,0,1,1,4.0,0.0,5.0,0,0,0,1,7,9,9
154,11038266,32527616,2880,1,1,4,1,0,0,0,9,0,0,0,1.0,1,8.0,0,0.0,0,0,0,5,10.0,1.0,2.0,1,1,1,0,6,4,4
154,11038267,32859877,8160,2,4,5,6,9,0,0,1,1,2,0,2.0,6,5.0,0,0.0,0,0,5,1,0.0,10.0,10.0,0,0,1,6,4,9,9
154,11038268,32604143,6000,1,5,9,1,0,1,3,3,0,0,0,1.0,5,8.0,3,0.0,0,1,1,1,4.0,3.0,0.0,0,1,2,1,7,0,0
154,11038270,32756525,9120,1,5,4,1,4,2,4,1,0,0,0,1.0,5,8.0,0,0.0,0,0,4,1,0.0,7.0,3.0,0,0,0,3,5,5,3
154,11038271,32501259,5640,1,2,9,1,0,1,1,4,0,0,0,2.0,5,8.0,4,0.0,0,0,1,4,10.0,3.0,0.0,1,2,2,1,3,0,0
154,11038274,32517564,5760,1,4,4,1,3,1,1,7,0,0,0,2.0,5,8.0,3,0.0,0,0,1,3,10.0,5.0,2.0,0,1,1,1,3,6,5
